Timepoint,Time,SocketID,Time,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSentUnique,pktSndLoss,pktSndDrop,pktRetrans,pktSndFilterExtra,byteSent,byteSentUnique,byteSndDrop,byteAvailSndBuf,msSndBuf,mbpsSendRate,usPktSndPeriod,pktRecv,pktRecvUnique,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss,byteRecv,byteRecvUnique,byteRcvLoss,byteRcvDrop,byteAvailRcvBuf,msRcvBuf,mbpsRecvRate,msRcvTsbPdDelay
2022-01-17T12:21:47.153024+0000,168939,448292610,168939,8192,8192,0,47.225,149.976,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,995,994,7,0,9,1,0,0,0,1353200,1351840,9520,0,11707500,649,6.47892,800
2022-01-17T12:21:48.687029+0000,170473,448292610,170473,8192,8192,0,47.409,144.672,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,933,932,7,0,8,1,0,0,0,1268880,1267520,9520,0,11811000,556,6.61736,800
2022-01-17T12:21:50.315550+0000,172102,448292610,172102,8192,8192,0,47.752,160.8,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,990,988,8,0,10,1,0,0,0,1346400,1343680,10880,0,11835000,506,6.61411,800
2022-01-17T12:21:52.038673+0000,173825,448292610,173825,8192,8192,0,47.694,122.364,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,960,958,13,0,15,2,0,0,0,1305600,1302880,17680,0,11889000,608,6.06155,800
2022-01-17T12:21:54.553983+0000,176340,448292610,176340,8192,8192,0,47.289,155.148,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1041,1040,10,0,11,1,0,0,0,1415760,1414400,13600,0,11829000,741,4.50286,800
2022-01-17T12:21:56.975035+0000,178761,448292610,178761,8192,8192,0,47.318,146.376,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1034,1030,9,0,13,4,0,0,0,1406240,1400800,12240,0,11784000,759,4.6467,800
2022-01-17T12:21:59.228350+0000,181015,448292610,181015,8192,8192,0,47.138,186.144,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,994,994,1,0,1,0,0,0,0,1351840,1351840,1360,0,11797500,713,4.79945,800
2022-01-17T12:22:01.320721+0000,183107,448292610,183107,8192,8192,0,47.543,130.464,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,927,926,7,0,8,1,0,0,0,1260720,1259360,9520,0,11907000,745,4.82026,800
2022-01-17T12:22:03.503084+0000,185290,448292610,185290,8192,8192,0,46.931,135.36,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1113,1113,11,0,11,0,0,0,0,1513680,1513680,14960,0,11742000,722,5.54878,800
2022-01-17T12:22:05.651598+0000,187438,448292610,187438,8192,8192,0,47.679,159.288,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,964,963,3,0,4,1,0,0,0,1311040,1309680,4080,0,11791500,719,4.88167,800
2022-01-17T12:22:07.848089+0000,189635,448292610,189635,8192,8192,0,47.426,153.216,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1011,1007,8,0,12,4,0,0,0,1374960,1369520,10880,0,11779500,737,5.00784,800
2022-01-17T12:22:09.770587+0000,191557,448292610,191557,8192,8192,0,47.74,137.964,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1007,1004,17,0,19,3,0,0,0,1369520,1365440,23120,0,11797500,610,5.69892,800
2022-01-17T12:22:11.252332+0000,193039,448292610,193039,8192,8192,0,47.667,112.308,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,919,915,13,0,17,4,0,0,0,1249840,1244400,17680,0,11910000,455,6.74793,800
2022-01-17T12:22:12.676126+0000,194463,448292610,194463,8192,8192,0,48.232,134.676,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,918,916,12,0,15,2,0,0,0,1248480,1245760,16320,0,12027000,356,7.0149,800
2022-01-17T12:22:14.242319+0000,196029,448292610,196029,8192,8192,0,47.506,195.708,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1013,4,0,2,0,0,0,0,1377680,1377680,5440,0,12045000,328,7.03713,800
2022-01-17T12:22:15.826453+0000,197613,448292610,197613,8192,8192,0,47.565,131.316,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1015,1014,5,0,8,1,0,0,0,1380400,1379040,6800,0,11995500,331,6.97109,800
2022-01-17T12:22:17.573032+0000,199359,448292610,199359,8192,8192,0,47.124,160.176,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1067,1066,5,0,6,1,0,0,0,1451120,1449760,6800,0,11892000,452,6.64673,800
2022-01-17T12:22:19.552326+0000,201339,448292610,201339,8192,8192,0,48.101,135.444,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1194,1192,9,0,10,2,0,0,0,1623840,1621120,12240,0,11646000,536,6.56331,800
2022-01-17T12:22:21.019507+0000,202806,448292610,202806,8192,8192,0,47.293,127.5,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,883,883,6,0,7,0,0,0,0,1200880,1200880,8160,0,11778000,573,6.54791,800
2022-01-17T12:22:22.713419+0000,204500,448292610,204500,8192,8192,0,47.728,116.652,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1005,10,0,11,1,0,0,0,1368160,1366800,13600,0,11772000,576,6.46155,800
2022-01-17T12:22:24.440270+0000,206227,448292610,206227,8192,8192,0,47.663,149.004,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1047,1045,4,0,5,2,0,0,0,1423920,1421200,5440,0,11709000,577,6.59659,800
2022-01-17T12:22:25.849115+0000,207636,448292610,207636,8192,8192,0,48.008,140.952,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,892,891,9,0,10,1,0,0,0,1213120,1211760,12240,0,11887500,453,6.88865,800
2022-01-17T12:22:27.189283+0000,208976,448292610,208976,8192,8192,0,47.251,142.392,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,881,880,7,0,9,1,0,0,0,1198160,1196800,9520,0,12046500,322,7.15222,800
2022-01-17T12:22:28.728175+0000,210515,448292610,210515,8192,8192,0,47.978,163.656,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,998,997,7,0,8,1,0,0,0,1357280,1355920,9520,0,12051000,187,7.05591,800
2022-01-17T12:22:30.163201+0000,211950,448292610,211950,8192,8192,0,47.109,147.288,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,915,914,3,0,4,1,0,0,0,1244400,1243040,4080,0,12186000,110,6.93732,800
2022-01-17T12:22:31.865133+0000,213652,448292610,213652,8192,8192,0,47.372,168.396,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1075,1071,17,0,21,4,0,0,0,1462000,1456560,23120,0,12075000,197,6.87216,800
2022-01-17T12:22:33.492392+0000,215279,448292610,215279,8192,8192,0,47.644,152.952,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1051,1050,10,0,11,1,0,0,0,1429360,1428000,13600,0,11997000,295,7.02709,800
2022-01-17T12:22:35.048263+0000,216835,448292610,216835,8192,8192,0,47.786,179.952,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1016,1012,5,0,9,4,0,0,0,1381760,1376320,6800,0,11986500,296,7.10474,800
2022-01-17T12:22:36.808286+0000,218595,448292610,218595,8192,8192,0,47.619,140.208,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1089,1088,10,0,10,1,0,0,0,1481040,1479680,13600,0,11865000,418,6.73195,800
2022-01-17T12:22:38.392760+0000,220179,448292610,220179,8192,8192,0,47.438,122.748,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,973,972,11,0,13,1,0,0,0,1323280,1321920,14960,0,11896500,447,6.68124,800
2022-01-17T12:22:39.991484+0000,221778,448292610,221778,8192,8192,0,47.97,150.36,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,992,990,5,0,7,2,0,0,0,1349120,1346400,6800,0,11902500,452,6.75098,800
2022-01-17T12:22:41.903064+0000,223689,448292610,223689,8192,8192,0,47.71,151.872,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1132,1131,9,0,10,1,0,0,0,1539520,1538160,12240,0,11715000,618,6.44291,800
2022-01-17T12:22:43.545742+0000,225332,448292610,225332,8192,8192,0,47.198,173.304,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,981,981,5,0,4,0,0,0,0,1334160,1334160,6800,0,11770500,585,6.49745,800
2022-01-17T12:22:45.003232+0000,226790,448292610,226790,8192,8192,0,47.296,135.792,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,904,904,3,0,4,0,0,0,0,1229440,1229440,4080,0,11883000,475,6.74826,800
2022-01-17T12:22:46.464114+0000,228251,448292610,228251,8192,8192,0,47.185,194.424,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,955,955,2,0,2,0,0,0,0,1298800,1298800,2720,0,11952000,357,7.11247,800
2022-01-17T12:22:47.806129+0000,229593,448292610,229593,8192,8192,0,47.471,170.364,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,885,885,2,0,2,0,0,0,0,1203600,1203600,2720,0,12121500,250,7.17486,800
2022-01-17T12:22:49.263818+0000,231050,448292610,231050,8192,8192,0,47.554,138.408,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,954,952,9,1,6,2,0,0,0,1297440,1294720,12240,1360,12202500,102,7.12051,800
2022-01-17T12:22:50.721382+0000,232508,448292610,232508,8192,8192,0,47.419,131.652,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,948,938,6,10,10,10,0,0,0,1289280,1275680,8160,13600,12283500,31,7.07633,800
2022-01-17T12:22:52.273027+0000,234059,448292610,234059,8192,8192,0,48.094,127.836,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1002,998,6,6,4,4,0,0,0,1362720,1357280,8160,8160,12286500,12,7.026,800
2022-01-17T12:22:53.841811+0000,235628,448292610,235628,8192,8192,0,46.907,153.816,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,1000,1,1,1,1,0,0,0,1361360,1360000,1360,1360,12286500,11,6.94224,800
2022-01-17T12:22:55.400649+0000,237187,448292610,237187,8192,8192,0,47.151,145.392,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1002,6,6,6,6,0,0,0,1370880,1362720,8160,8160,12283500,14,7.03534,800
2022-01-17T12:22:56.959675+0000,238746,448292610,238746,8192,8192,0,47.816,128.04,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1003,1002,1,1,1,1,0,0,0,1364080,1362720,1360,1360,12280500,12,6.99967,800
2022-01-17T12:22:58.527854+0000,240314,448292610,240314,8192,8192,0,47.219,131.424,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1003,5,5,5,5,0,0,0,1370880,1364080,6800,6800,12276000,8,6.99347,800
2022-01-17T12:23:00.202392+0000,241989,448292610,241989,8192,8192,0,47.759,126.9,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1085,1075,12,9,12,10,0,0,0,1475600,1462000,16320,12240,12168000,52,7.0496,800
2022-01-17T12:23:01.879870+0000,243666,448292610,243666,8192,8192,0,48.348,153.852,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1088,1085,5,0,9,3,0,0,0,1479680,1475600,6800,0,12043500,183,7.05676,800
2022-01-17T12:23:03.303523+0000,245090,448292610,245090,8192,8192,0,47.425,159.372,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,924,924,2,0,1,0,0,0,0,1256640,1256640,2720,0,12151500,160,7.06144,800
2022-01-17T12:23:04.689415+0000,246476,448292610,246476,8192,8192,0,48.36,129.324,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,911,910,3,3,2,1,0,0,0,1238960,1237600,4080,4080,12285000,60,7.15184,800
2022-01-17T12:23:06.253678+0000,248040,448292610,248040,8192,8192,0,47.8,134.784,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1011,1003,8,8,8,8,0,0,0,1374960,1364080,10880,10880,12282000,19,7.03183,800
2022-01-17T12:23:07.804309+0000,249591,448292610,249591,8192,8192,0,47.304,190.44,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1002,997,37,37,5,5,0,0,0,1362720,1355920,50320,50320,12285000,12,7.03053,800
2022-01-17T12:23:09.373949+0000,251160,448292610,251160,8192,8192,0,47.212,102.288,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1002,59,59,4,4,0,0,0,1368160,1362720,80240,80240,12282000,9,6.97311,800
2022-01-17T12:23:10.937275+0000,252724,448292610,252724,8192,8192,0,47.375,119.436,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,997,6,6,4,4,0,0,0,1361360,1355920,8160,8160,12286500,13,6.96648,800
2022-01-17T12:23:12.602446+0000,254389,448292610,254389,8192,8192,0,47.477,137.964,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1065,1060,7,5,7,5,0,0,0,1448400,1441600,9520,6800,12207000,58,6.95861,800
2022-01-17T12:23:14.437857+0000,256224,448292610,256224,8192,8192,0,47.395,162.684,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1179,1178,4,0,5,1,0,0,0,1603440,1602080,5440,0,11941500,294,6.98888,800
2022-01-17T12:23:15.953359+0000,257740,448292610,257740,8192,8192,0,47.626,127.272,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,981,981,5,0,5,0,0,0,0,1334160,1334160,6800,0,11962500,319,7.04278,800
2022-01-17T12:23:17.419878+0000,259206,448292610,259206,8192,8192,0,47.2,150.792,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,947,946,4,0,5,1,0,0,0,1287920,1286560,5440,0,12040500,289,7.02565,800
2022-01-17T12:23:18.874481+0000,260661,448292610,260661,8192,8192,0,47.567,133.932,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,950,949,2,0,3,1,0,0,0,1292000,1290640,2720,0,12123000,238,7.10576,800
2022-01-17T12:23:20.458431+0000,262245,448292610,262245,8192,8192,0,47.926,140.064,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1013,5,0,5,0,0,0,0,1377680,1377680,6800,0,12102000,230,6.95817,800
2022-01-17T12:23:22.137169+0000,263924,448292610,263924,8192,8192,0,47.971,156.636,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1075,1070,21,0,25,5,0,0,0,1462000,1455200,28560,0,12030000,265,6.96714,800
2022-01-17T12:23:23.827284+0000,265614,448292610,265614,8192,8192,0,47.004,157.548,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1056,1054,13,0,16,2,0,0,0,1436160,1433440,17680,0,11916000,400,6.79794,800
2022-01-17T12:23:25.832898+0000,267619,448292610,267619,8192,8192,0,47.924,118.932,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1168,1166,7,0,7,2,0,0,0,1588480,1585760,9520,0,11701500,548,6.33615,800
2022-01-17T12:23:27.506921+0000,269293,448292610,269293,8192,8192,0,47.418,120.216,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,888,888,3,0,5,0,0,0,0,1207680,1207680,4080,0,11836500,640,5.7714,800
2022-01-17T12:23:29.285675+0000,271072,448292610,271072,8192,8192,0,47.542,127.02,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1000,999,3,0,3,1,0,0,0,1360000,1358640,4080,0,11869500,629,6.11663,800
2022-01-17T12:23:31.202839+0000,272989,448292610,272989,8192,8192,0,47.937,136.788,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1007,10,0,12,1,0,0,0,1370880,1369520,13600,0,11821500,636,5.72042,800
2022-01-17T12:23:33.135406+0000,274922,448292610,274922,8192,8192,0,47.324,123.012,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1080,1077,8,0,11,3,0,0,0,1468800,1464720,10880,0,11707500,690,6.08021,800
2022-01-17T12:23:35.105930+0000,276892,448292610,276892,8192,8192,0,47.537,139.896,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1016,1013,11,0,14,3,0,0,0,1381760,1377680,14960,0,11695500,734,5.60971,800
2022-01-17T12:23:36.843360+0000,278630,448292610,278630,8192,8192,0,47.635,149.016,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,985,984,6,0,7,1,0,0,0,1339600,1338240,8160,0,11715000,715,6.16818,800
2022-01-17T12:23:38.788291+0000,280575,448292610,280575,8192,8192,0,47.724,173.88,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,946,945,6,0,7,1,0,0,0,1286560,1285200,8160,0,11794500,709,5.29197,800
2022-01-17T12:23:41.001402+0000,282788,448292610,282788,8192,8192,0,47.453,130.728,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1033,1031,5,0,7,2,0,0,0,1404880,1402160,6800,0,11745000,678,5.07838,800
2022-01-17T12:23:43.289583+0000,285076,448292610,285076,8192,8192,0,47.959,122.508,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1086,1085,11,0,12,1,0,0,0,1476960,1475600,14960,0,11619000,743,5.16378,800
2022-01-17T12:23:45.063297+0000,286850,448292610,286850,8192,8192,0,47.341,189.588,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,932,932,1,0,1,0,0,0,0,1267520,1267520,1360,0,11724000,743,5.71694,800
2022-01-17T12:23:47.194030+0000,288980,448292610,288980,8192,8192,0,47.802,144.636,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1031,1029,9,0,11,2,0,0,0,1402160,1399440,12240,0,11682000,752,5.2645,800
2022-01-17T12:23:49.128733+0000,290915,448292610,290915,8192,8192,0,47.342,173.388,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,929,927,4,0,5,2,0,0,0,1263440,1260720,5440,0,11808000,747,5.22433,800
2022-01-17T12:23:51.044654+0000,292831,448292610,292831,8192,8192,0,47.594,139.572,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1052,1052,7,0,8,0,0,0,0,1430720,1430720,9520,0,11718000,726,5.97402,800
2022-01-17T12:23:53.053000+0000,294839,448292610,294839,8192,8192,0,47.979,149.028,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1004,1002,10,0,12,2,0,0,0,1365440,1362720,13600,0,11709000,745,5.43908,800
2022-01-17T12:23:54.781230+0000,296568,448292610,296568,8192,8192,0,47.068,130.956,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1016,1015,8,0,9,1,0,0,0,1381760,1380400,10880,0,11695500,711,6.39618,800
2022-01-17T12:23:56.451149+0000,298238,448292610,298238,8192,8192,0,47.628,141.288,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,969,969,7,0,7,0,0,0,0,1317840,1317840,9520,0,11739000,639,6.31332,800
2022-01-17T12:23:58.127369+0000,299914,448292610,299914,8192,8192,0,47.233,133.632,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,993,993,4,0,4,0,0,0,0,1350480,1350480,5440,0,11743500,610,6.44536,800
2022-01-17T12:24:00.047285+0000,301834,448292610,301834,8192,8192,0,48.304,179.412,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1094,1092,8,0,10,2,0,0,0,1487840,1485120,10880,0,11608500,630,6.19961,800
2022-01-17T12:24:01.717518+0000,303504,448292610,303504,8192,8192,0,48.251,177.864,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,867,865,6,0,8,2,0,0,0,1179120,1176400,8160,0,11806500,688,5.6477,800
2022-01-17T12:24:03.691293+0000,305478,448292610,305478,8192,8192,0,47.45,162.552,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,997,995,13,0,15,2,0,0,0,1355920,1353200,17680,0,11820000,654,5.49573,800
2022-01-17T12:24:05.614585+0000,307401,448292610,307401,8192,8192,0,49.028,121.536,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1072,1071,7,0,8,1,0,0,0,1457920,1456560,9520,0,11704500,621,6.06429,800
2022-01-17T12:24:07.323868+0000,309110,448292610,309110,8192,8192,0,47.184,142.056,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,967,967,4,0,4,0,0,0,0,1315120,1315120,5440,0,11802000,669,6.15516,800
2022-01-17T12:24:09.351231+0000,311138,448292610,311138,8192,8192,0,47.445,124.596,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1073,1073,5,0,5,0,0,0,0,1459280,1459280,6800,0,11658000,721,5.75832,800
2022-01-17T12:24:11.113485+0000,312900,448292610,312900,8192,8192,0,47.506,168.72,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,947,947,4,0,4,0,0,0,0,1287920,1287920,5440,0,11724000,690,5.84671,800
2022-01-17T12:24:12.939397+0000,314726,448292610,314726,8192,8192,0,47.851,161.592,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,963,962,6,0,7,1,0,0,0,1309680,1308320,8160,0,11785500,647,5.73817,800
2022-01-17T12:24:14.867820+0000,316654,448292610,316654,8192,8192,0,47.706,148.296,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,960,960,6,0,6,0,0,0,0,1305600,1305600,8160,0,11847000,657,5.41627,800
2022-01-17T12:24:16.941801+0000,318728,448292610,318728,8192,8192,0,48.129,152.628,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1071,1068,11,0,14,3,0,0,0,1456560,1452480,14960,0,11743500,650,5.61839,800
2022-01-17T12:24:18.778431+0000,320565,448292610,320565,8192,8192,0,47.767,127.752,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,998,997,6,0,7,1,0,0,0,1357280,1355920,8160,0,11752500,648,5.91205,800
2022-01-17T12:24:20.658330+0000,322445,448292610,322445,8192,8192,0,47.325,119.988,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1056,1055,9,0,10,1,0,0,0,1436160,1434800,12240,0,11664000,666,6.11192,800
2022-01-17T12:24:22.444216+0000,324231,448292610,324231,8192,8192,0,48.549,121.512,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1007,1007,7,0,6,0,0,0,0,1369520,1369520,9520,0,11656500,688,6.13457,800
2022-01-17T12:24:23.978440+0000,325765,448292610,325765,8192,8192,0,47.222,160.692,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,913,913,1,0,2,0,0,0,0,1241680,1241680,1360,0,11788500,590,6.47461,800
2022-01-17T12:24:25.736593+0000,327523,448292610,327523,8192,8192,0,47.631,136.104,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1060,1057,10,0,13,3,0,0,0,1441600,1437520,13600,0,11698500,528,6.55959,800
2022-01-17T12:24:27.484360+0000,329271,448292610,329271,8192,8192,0,47.235,120.972,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1025,1025,4,0,4,0,0,0,0,1394000,1394000,5440,0,11662500,674,6.38069,800
2022-01-17T12:24:29.251325+0000,331038,448292610,331038,8192,8192,0,47.73,122.748,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,933,933,8,0,8,0,0,0,0,1268880,1268880,10880,0,11811000,678,5.74491,800
2022-01-17T12:24:30.953999+0000,332740,448292610,332740,8192,8192,0,47.37,145.632,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,998,997,5,0,6,1,0,0,0,1357280,1355920,6800,0,11763000,625,6.37716,800
2022-01-17T12:24:32.538286+0000,334325,448292610,334325,8192,8192,0,48.165,132.84,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,961,958,7,0,10,3,0,0,0,1306960,1302880,9520,0,11826000,561,6.59963,800
2022-01-17T12:24:34.185790+0000,335972,448292610,335972,8192,8192,0,46.855,136.728,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,993,993,4,0,4,0,0,0,0,1350480,1350480,5440,0,11836500,537,6.55768,800
2022-01-17T12:24:35.941771+0000,337728,448292610,337728,8192,8192,0,47.684,150.996,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1043,1043,8,0,8,0,0,0,0,1418480,1418480,10880,0,11773500,572,6.46243,800
2022-01-17T12:24:38.103274+0000,339890,448292610,339890,8192,8192,0,47.556,136.176,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1042,1040,8,0,10,2,0,0,0,1417120,1414400,10880,0,11721000,653,5.24493,800
2022-01-17T12:24:40.206661+0000,341993,448292610,341993,8192,8192,0,48.341,134.388,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,872,872,2,0,2,0,0,0,0,1185920,1185920,2720,0,11910000,696,4.51053,800
2022-01-17T12:24:42.478112+0000,344265,448292610,344265,8192,8192,0,47.482,164.064,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,998,10,0,12,3,0,0,0,1361360,1357280,13600,0,11932500,738,4.79468,800
2022-01-17T12:24:44.334625+0000,346121,448292610,346121,8192,8192,0,47.195,123.984,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1111,1109,8,0,11,2,0,0,0,1510960,1508240,10880,0,11751000,670,6.51094,800
2022-01-17T12:24:46.398419+0000,348185,448292610,348185,8192,8192,0,47.316,135.192,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,989,985,7,0,11,4,0,0,0,1345040,1339600,9520,0,11767500,738,5.21384,800
2022-01-17T12:24:48.372111+0000,350159,448292610,350159,8192,8192,0,47.437,165.18,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1029,1024,9,0,14,5,0,0,0,1399440,1392640,12240,0,11736000,654,5.67239,800
2022-01-17T12:24:50.157741+0000,351944,448292610,351944,8192,8192,0,47.805,137.4,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1010,1009,4,0,5,1,0,0,0,1373600,1372240,5440,0,11716500,710,6.15403,800
2022-01-17T12:24:51.997998+0000,353784,448292610,353784,8192,8192,0,47.921,129.636,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,986,984,4,0,6,2,0,0,0,1340960,1338240,5440,0,11746500,658,5.82941,800
2022-01-17T12:24:53.845251+0000,355632,448292610,355632,8192,8192,0,47.4,121.668,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1077,1075,3,0,5,2,0,0,0,1464720,1462000,4080,0,11629500,679,6.34336,800
2022-01-17T12:24:55.349848+0000,357136,448292610,357136,8192,8192,0,47.62,138.432,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,908,908,4,0,4,0,0,0,0,1234880,1234880,5440,0,11767500,567,6.56592,800
2022-01-17T12:24:56.773108+0000,358560,448292610,358560,8192,8192,0,47.784,162.204,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,907,903,15,0,19,4,0,0,0,1233520,1228080,20400,0,11917500,478,6.93344,800
2022-01-17T12:24:58.599538+0000,360386,448292610,360386,8192,8192,0,47.819,143.544,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1073,1073,2,0,2,0,0,0,0,1459280,1459280,2720,0,11803500,598,6.39187,800
2022-01-17T12:25:00.543644+0000,362330,448292610,362330,8192,8192,0,47.165,122.256,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1146,1145,4,0,5,1,0,0,0,1558560,1557200,5440,0,11592000,626,6.41347,800
2022-01-17T12:25:02.063731+0000,363850,448292610,363850,8192,8192,0,48.292,157.164,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,897,894,10,0,13,3,0,0,0,1219920,1215840,13600,0,11749500,581,6.42028,800
